Source 	 Sink 	 Weight
 PLD 	 ROST 	 1.263483
 PLD 	 RRC 	 1.283711
 PLD 	 RSG 	 1.040322
 PLD 	 RTN 	 1.146903
 PLD 	 SBUX 	 1.216796
 PLD 	 SCG 	 0.9826994
 PLD 	 SCHW 	 1.179215
 PLD 	 SEE 	 1.135228
 PLD 	 SHW 	 1.138226
 PLD 	 SIG 	 1.240658
 PLD 	 SJM 	 1.106049
 PLD 	 SLB 	 1.209817
 PLD 	 SLG 	 0.7974798
 PLD 	 SNA 	 1.099419
 PLD 	 SNI 	 1.18167
 PLD 	 SNPS 	 1.125597
 PLD 	 SO 	 1.033211
 PLD 	 SPG 	 0.7807315
 PLD 	 SPGI 	 1.077096
 PLD 	 SPLS 	 1.227787
 PLD 	 SRCL 	 1.192737
 PLD 	 SRE 	 0.9786436
 PLD 	 STI 	 1.159012
 PLD 	 STT 	 1.152052
 PLD 	 STX 	 1.23719
 PLD 	 STZ 	 1.1113
 PLD 	 SWK 	 1.089003
 PLD 	 SWKS 	 1.211042
 PLD 	 SYK 	 1.045782
 PLD 	 SYMC 	 1.209622
 PLD 	 SYY 	 1.098744
 PLD 	 T 	 1.105423
 PLD 	 TAP 	 1.131576
 PLD 	 TDC 	 1.236157
 PLD 	 TDG 	 1.190511
 PLD 	 TEL 	 1.078285
 PLD 	 TGNA 	 1.165355
 PLD 	 TGT 	 1.190253
 PLD 	 TIF 	 1.172909
 PLD 	 TJX 	 1.128434
 PLD 	 TMK 	 1.229997
 PLD 	 TMO 	 1.079187
 PLD 	 TRIP 	 1.230288
 PLD 	 TROW 	 1.098342
 PLD 	 TRV 	 1.007106
 PLD 	 TSCO 	 1.200301
 PLD 	 TSN 	 1.208685
 PLD 	 TSO 	 1.214942
 PLD 	 TSS 	 1.111601
 PLD 	 TWX 	 1.189144
 PLD 	 TXN 	 1.127051
 PLD 	 TXT 	 1.133121
 PLD 	 UAA 	 1.308917
 PLD 	 UAL 	 1.210031
 PLD 	 UDR 	 0.7842413
 PLD 	 UHS 	 1.182674
 PLD 	 ULTA 	 1.188917
 PLD 	 UNH 	 1.084101
 PLD 	 UNM 	 1.16292
 PLD 	 UNP 	 1.244737
 PLD 	 UPS 	 1.101531
 PLD 	 URI 	 1.220686
 PLD 	 USB 	 1.107164
 PLD 	 UTX 	 1.095691
 PLD 	 V 	 1.345649
 PLD 	 VAR 	 1.060796
 PLD 	 VFC 	 1.147552
 PLD 	 VIAB 	 1.241895
 PLD 	 VLO 	 1.217167
 PLD 	 VMC 	 1.164686
 PLD 	 VNO 	 0.7809635
 PLD 	 VRSK 	 1.116404
 PLD 	 VRSN 	 1.172347
 PLD 	 VRTX 	 1.26309
 PLD 	 VTR 	 0.8701859
 PLD 	 VZ 	 1.074682
 PLD 	 WAT 	 1.123948
 PLD 	 WBA 	 1.157009
 PLD 	 WDC 	 1.196076
 PLD 	 WEC 	 0.9847115
 PLD 	 WFC 	 1.143217
 PLD 	 WFM 	 1.317416
 PLD 	 WHR 	 1.122707
 PLD 	 WM 	 1.061843
 PLD 	 WMB 	 1.215039
 PLD 	 WMT 	 1.176224
 PLD 	 WU 	 1.100093
 PLD 	 WY 	 0.9359759
 PLD 	 WYN 	 1.117435
 PLD 	 WYNN 	 1.24934
 PLD 	 XEC 	 1.241031
 PLD 	 XEL 	 0.9879801
 PLD 	 XL 	 1.115795
 PLD 	 XLNX 	 1.172396
 PLD 	 XOM 	 1.141286
 PLD 	 XRAY 	 1.118886
 PLD 	 XRX 	 1.156246
 PLD 	 XYL 	 1.128456
 PLD 	 YHOO 	 1.198532
 PLD 	 YUM 	 1.136152
 PLD 	 ZBH 	 1.139745
 PLD 	 ZION 	 1.21015
 PLD 	 ZTS 	 1.217253
 PM 	 PNC 	 1.212995
 PM 	 PNR 	 1.173031
 PM 	 PNW 	 1.030748
 PM 	 PPG 	 1.266093
 PM 	 PPL 	 1.034155
 PM 	 PRGO 	 1.349479
 PM 	 PRU 	 1.18995
 PM 	 PSA 	 1.107095
 PM 	 PSX 	 1.206638
 PM 	 PVH 	 1.268476
 PM 	 PWR 	 1.295755
 PM 	 PX 	 1.112439
 PM 	 PXD 	 1.25852
 PM 	 QCOM 	 1.266047
 PM 	 R 	 1.236807
 PM 	 RAI 	 1.180403
 PM 	 RCL 	 1.245086
 PM 	 REG 	 1.076694
 PM 	 REGN 	 1.288208
 PM 	 RF 	 1.272741
 PM 	 RHI 	 1.218653
 PM 	 RHT 	 1.238825
 PM 	 RIG 	 1.33377
 PM 	 RJF 	 1.230672
 PM 	 RL 	 1.302723
 PM 	 ROK 	 1.150569
 PM 	 ROP 	 1.141407
 PM 	 ROST 	 1.30816
 PM 	 RRC 	 1.323364
 PM 	 RSG 	 1.092408
 PM 	 RTN 	 1.181286
 PM 	 SBUX 	 1.332173
 PM 	 SCG 	 1.065747
 PM 	 SCHW 	 1.246793
 PM 	 SEE 	 1.189442
 PM 	 SHW 	 1.226977
 PM 	 SIG 	 1.31008
 PM 	 SJM 	 1.073449
 PM 	 SLB 	 1.222756
 PM 	 SLG 	 1.115963
 PM 	 SNA 	 1.188382
 PM 	 SNI 	 1.267315
 PM 	 SNPS 	 1.164947
 PM 	 SO 	 1.067005
 PM 	 SPG 	 1.100371
 PM 	 SPGI 	 1.126489
 PM 	 SPLS 	 1.294258
 PM 	 SRCL 	 1.291933
 PM 	 SRE 	 1.051942
 PM 	 STI 	 1.22764
 PM 	 STT 	 1.196352
 PM 	 STX 	 1.300948
 PM 	 STZ 	 1.09232
 PM 	 SWK 	 1.139135
 PM 	 SWKS 	 1.243702
 PM 	 SYK 	 1.045832
 PM 	 SYMC 	 1.216165
 PM 	 SYY 	 1.145508
 PM 	 T 	 1.07799
 PM 	 TAP 	 1.073186
 PM 	 TDC 	 1.270007
 PM 	 TDG 	 1.225411
 PM 	 TEL 	 1.1626
 PM 	 TGNA 	 1.241603
 PM 	 TGT 	 1.275473
 PM 	 TIF 	 1.264525
 PM 	 TJX 	 1.208371
 PM 	 TMK 	 1.279337
 PM 	 TMO 	 1.123894
 PM 	 TRIP 	 1.249928
 PM 	 TROW 	 1.16117
 PM 	 TRV 	 1.038144
 PM 	 TSCO 	 1.243135
 PM 	 TSN 	 1.186915
 PM 	 TSO 	 1.277425
 PM 	 TSS 	 1.159046
 PM 	 TWX 	 1.251976
 PM 	 TXN 	 1.138615
 PM 	 TXT 	 1.192719
 PM 	 UAA 	 1.334617
 PM 	 UAL 	 1.313082
 PM 	 UDR 	 1.133712
 PM 	 UHS 	 1.273151
 PM 	 ULTA 	 1.271896
 PM 	 UNH 	 1.138524
 PM 	 UNM 	 1.220431
 PM 	 UNP 	 1.308954
 PM 	 UPS 	 1.094865
 PM 	 URI 	 1.283428
 PM 	 USB 	 1.163653
 PM 	 UTX 	 1.115516
 PM 	 V 	 1.352652
 PM 	 VAR 	 1.167431
 PM 	 VFC 	 1.220937
 PM 	 VIAB 	 1.285499
 PM 	 VLO 	 1.264087
 PM 	 VMC 	 1.248495
 PM 	 VNO 	 1.096659
 PM 	 VRSK 	 1.184713
 PM 	 VRSN 	 1.184248
 PM 	 VRTX 	 1.325811
 PM 	 VTR 	 1.138146
 PM 	 VZ 	 1.058403
 PM 	 WAT 	 1.170393
 PM 	 WBA 	 1.222128
 PM 	 WDC 	 1.274568
 PM 	 WEC 	 1.057422
 PM 	 WFC 	 1.20094
 PM 	 WFM 	 1.360822
 PM 	 WHR 	 1.214199
 PM 	 WM 	 1.12193
 PM 	 WMB 	 1.298185
 PM 	 WMT 	 1.197312
 PM 	 WU 	 1.170401
 PM 	 WY 	 1.11318
 PM 	 WYN 	 1.184998
 PM 	 WYNN 	 1.273268
 PM 	 XEC 	 1.266112
 PM 	 XEL 	 1.036042
 PM 	 XL 	 1.155153
 PM 	 XLNX 	 1.202578
 PM 	 XOM 	 1.134703
 PM 	 XRAY 	 1.146768
 PM 	 XRX 	 1.213746
 PM 	 XYL 	 1.145524
 PM 	 YHOO 	 1.24754
 PM 	 YUM 	 1.237169
 PM 	 ZBH 	 1.189316
 PM 	 ZION 	 1.274974
 PM 	 ZTS 	 1.22628
 PNC 	 PNR 	 0.9597446
 PNC 	 PNW 	 1.38379
 PNC 	 PPG 	 1.211062
 PNC 	 PPL 	 1.308185
 PNC 	 PRGO 	 1.224236
 PNC 	 PRU 	 0.6194542
 PNC 	 PSA 	 1.275701
 PNC 	 PSX 	 0.9937323
 PNC 	 PVH 	 1.160672
 PNC 	 PWR 	 1.092924
 PNC 	 PX 	 0.9644622
 PNC 	 PXD 	 1.141552
 PNC 	 QCOM 	 1.131385
 PNC 	 R 	 0.9338052
 PNC 	 RAI 	 1.285862
 PNC 	 RCL 	 1.060542
 PNC 	 REG 	 1.281491
 PNC 	 REGN 	 1.149784
 PNC 	 RF 	 0.51717
 PNC 	 RHI 	 0.9827794
 PNC 	 RHT 	 1.084704
 PNC 	 RIG 	 1.158585
 PNC 	 RJF 	 0.6584761
 PNC 	 RL 	 1.185543
 PNC 	 ROK 	 0.9070452
 PNC 	 ROP 	 0.9211257
 PNC 	 ROST 	 1.278614
 PNC 	 RRC 	 1.252772
 PNC 	 RSG 	 1.091629
 PNC 	 RTN 	 1.102658
 PNC 	 SBUX 	 1.289515
 PNC 	 SCG 	 1.382257
 PNC 	 SCHW 	 0.646844
 PNC 	 SEE 	 1.045668
 PNC 	 SHW 	 1.086898
 PNC 	 SIG 	 1.141009
 PNC 	 SJM 	 1.242022
 PNC 	 SLB 	 1.076956
 PNC 	 SLG 	 1.10837
 PNC 	 SNA 	 0.9243221
 PNC 	 SNI 	 1.145097
 PNC 	 SNPS 	 1.014944
 PNC 	 SO 	 1.421468
 PNC 	 SPG 	 1.245781
 PNC 	 SPGI 	 0.9125656
 PNC 	 SPLS 	 1.173376
 PNC 	 SRCL 	 1.226327
 PNC 	 SRE 	 1.28901
 PNC 	 STI 	 0.4766445
 PNC 	 STT 	 0.7216137
 PNC 	 STX 	 1.122427
 PNC 	 STZ 	 1.214385
 PNC 	 SWK 	 0.8980158
 PNC 	 SWKS 	 1.045009
 PNC 	 SYK 	 1.100267
 PNC 	 SYMC 	 1.135895
 PNC 	 SYY 	 1.222614
 PNC 	 T 	 1.181352
 PNC 	 TAP 	 1.201002
 PNC 	 TDC 	 1.08299
 PNC 	 TDG 	 1.17895
 PNC 	 TEL 	 0.9138695
 PNC 	 TGNA 	 1.017419
 PNC 	 TGT 	 1.192391
 PNC 	 TIF 	 1.055031
 PNC 	 TJX 	 1.093746
 PNC 	 TMK 	 1.044317
 PNC 	 TMO 	 0.9754602
 PNC 	 TRIP 	 1.239798
 PNC 	 TROW 	 0.7977486
 PNC 	 TRV 	 0.9613854
 PNC 	 TSCO 	 1.11426
 PNC 	 TSN 	 1.298388
 PNC 	 TSO 	 1.13843
 PNC 	 TSS 	 1.02966
 PNC 	 TWX 	 1.195279
 PNC 	 TXN 	 0.9936127
 PNC 	 TXT 	 0.9575606
 PNC 	 UAA 	 1.258443
 PNC 	 UAL 	 1.115597
 PNC 	 UDR 	 1.269439
 PNC 	 UHS 	 1.160925
 PNC 	 ULTA 	 1.184259
 PNC 	 UNH 	 1.050263
 PNC 	 UNM 	 0.6504318
 PNC 	 UNP 	 1.236398
 PNC 	 UPS 	 0.9957325
 PNC 	 URI 	 1.003176
 PNC 	 USB 	 0.4748576
 PNC 	 UTX 	 0.9503351
 PNC 	 V 	 1.293505
 PNC 	 VAR 	 1.057295
 PNC 	 VFC 	 1.102582
 PNC 	 VIAB 	 1.17109
 PNC 	 VLO 	 1.100022
 PNC 	 VMC 	 0.9975994
 PNC 	 VNO 	 1.166418
 PNC 	 VRSK 	 1.106331
 PNC 	 VRSN 	 1.043932
 PNC 	 VRTX 	 1.176266
 PNC 	 VTR 	 1.40308
 PNC 	 VZ 	 1.17349
 PNC 	 WAT 	 1.064221
 PNC 	 WBA 	 1.146502
 PNC 	 WDC 	 1.067173
 PNC 	 WEC 	 1.40733
 PNC 	 WFC 	 0.5669803
 PNC 	 WFM 	 1.255814
 PNC 	 WHR 	 1.08967
 PNC 	 WM 	 1.136425
 PNC 	 WMB 	 1.192104
 PNC 	 WMT 	 1.217756
 PNC 	 WU 	 1.007968
 PNC 	 WY 	 1.07935
 PNC 	 WYN 	 1.003312
 PNC 	 WYNN 	 1.216542
 PNC 	 XEC 	 1.094468
 PNC 	 XEL 	 1.398309
 PNC 	 XL 	 0.9995203
 PNC 	 XLNX 	 1.094783
 PNC 	 XOM 	 1.03645
 PNC 	 XRAY 	 1.079185
 PNC 	 XRX 	 1.067424
 PNC 	 XYL 	 0.936519
 PNC 	 YHOO 	 1.14803
 PNC 	 YUM 	 1.169863
 PNC 	 ZBH 	 1.131132
 PNC 	 ZION 	 0.5613292
 PNC 	 ZTS 	 1.122048
 PNR 	 PNW 	 1.290592
 PNR 	 PPG 	 1.208888
 PNR 	 PPL 	 1.229125
 PNR 	 PRGO 	 1.285052
 PNR 	 PRU 	 0.9625836
 PNR 	 PSA 	 1.248158
 PNR 	 PSX 	 0.963528
 PNR 	 PVH 	 1.159695
 PNR 	 PWR 	 1.022802
 PNR 	 PX 	 0.9322805
 PNR 	 PXD 	 1.026005
 PNR 	 QCOM 	 1.169764
 PNR 	 R 	 0.9709058
 PNR 	 RAI 	 1.310518
 PNR 	 RCL 	 1.149413
 PNR 	 REG 	 1.230668
 PNR 	 REGN 	 1.248793
 PNR 	 RF 	 0.9777035
 PNR 	 RHI 	 1.121121
 PNR 	 RHT 	 1.134009
 PNR 	 RIG 	 1.030363
 PNR 	 RJF 	 0.9860714
 PNR 	 RL 	 1.185595
 PNR 	 ROK 	 0.8313525
 PNR 	 ROP 	 0.913979
 PNR 	 ROST 	 1.32283
 PNR 	 RRC 	 1.15262
 PNR 	 RSG 	 1.143966
 PNR 	 RTN 	 1.114131
 PNR 	 SBUX 	 1.325493
 PNR 	 SCG 	 1.278517
 PNR 	 SCHW 	 0.9781599
 PNR 	 SEE 	 1.146663
 PNR 	 SHW 	 1.125156
 PNR 	 SIG 	 1.176708
 PNR 	 SJM 	 1.213453
 PNR 	 SLB 	 0.9625502
 PNR 	 SLG 	 1.099643
 PNR 	 SNA 	 0.9774676
 PNR 	 SNI 	 1.13185
 PNR 	 SNPS 	 1.078355
 PNR 	 SO 	 1.329616
 PNR 	 SPG 	 1.210749
 PNR 	 SPGI 	 1.019632
 PNR 	 SPLS 	 1.194726
 PNR 	 SRCL 	 1.256235
 PNR 	 SRE 	 1.19312
 PNR 	 STI 	 0.9730643
 PNR 	 STT 	 0.9639938
 PNR 	 STX 	 1.163743
 PNR 	 STZ 	 1.26853
 PNR 	 SWK 	 0.9050967
 PNR 	 SWKS 	 1.161706
 PNR 	 SYK 	 1.17979
 PNR 	 SYMC 	 1.149268
 PNR 	 SYY 	 1.212256
 PNR 	 T 	 1.151197
 PNR 	 TAP 	 1.241146
 PNR 	 TDC 	 1.133697
 PNR 	 TDG 	 1.1649
 PNR 	 TEL 	 0.9729558
 PNR 	 TGNA 	 1.092419
 PNR 	 TGT 	 1.241909
 PNR 	 TIF 	 1.08591
 PNR 	 TJX 	 1.193222
 PNR 	 TMK 	 1.162844
 PNR 	 TMO 	 1.053288
 PNR 	 TRIP 	 1.214462
 PNR 	 TROW 	 0.9321353
 PNR 	 TRV 	 1.064572
 PNR 	 TSCO 	 1.151941
 PNR 	 TSN 	 1.289898
 PNR 	 TSO 	 1.163528
 PNR 	 TSS 	 1.114644
 PNR 	 TWX 	 1.168213
 PNR 	 TXN 	 1.0451
 PNR 	 TXT 	 0.9569148
 PNR 	 UAA 	 1.268854
 PNR 	 UAL 	 1.250126
 PNR 	 UDR 	 1.256423
 PNR 	 UHS 	 1.24238
 PNR 	 ULTA 	 1.255961
 PNR 	 UNH 	 1.162099
 PNR 	 UNM 	 0.9858796
 PNR 	 UNP 	 1.239775
 PNR 	 UPS 	 1.016587
 PNR 	 URI 	 0.9878244
 PNR 	 USB 	 0.9663838
 PNR 	 UTX 	 0.9491038
 PNR 	 V 	 1.301563
 PNR 	 VAR 	 1.127018
 PNR 	 VFC 	 1.11779
 PNR 	 VIAB 	 1.124566
 PNR 	 VLO 	 1.139165
 PNR 	 VMC 	 1.037815
 PNR 	 VNO 	 1.118776
 PNR 	 VRSK 	 1.154535
 PNR 	 VRSN 	 1.124016
 PNR 	 VRTX 	 1.238853
 PNR 	 VTR 	 1.290445
 PNR 	 VZ 	 1.115823
 PNR 	 WAT 	 1.106798
 PNR 	 WBA 	 1.191204
 PNR 	 WDC 	 1.125156
 PNR 	 WEC 	 1.320312
 PNR 	 WFC 	 0.9546353
 PNR 	 WFM 	 1.279983
 PNR 	 WHR 	 1.083921
 PNR 	 WM 	 1.175326
 PNR 	 WMB 	 1.151775
 PNR 	 WMT 	 1.243328
 PNR 	 WU 	 1.053263
 PNR 	 WY 	 1.042908
 PNR 	 WYN 	 1.098728
 PNR 	 WYNN 	 1.145622
 PNR 	 XEC 	 1.004036
 PNR 	 XEL 	 1.306377
 PNR 	 XL 	 1.118354
 PNR 	 XLNX 	 1.124264
 PNR 	 XOM 	 0.9517613
 PNR 	 XRAY 	 1.170377
 PNR 	 XRX 	 1.122557
 PNR 	 XYL 	 0.8199893
 PNR 	 YHOO 	 1.166726
 PNR 	 YUM 	 1.2171
 PNR 	 ZBH 	 1.153723
 PNR 	 ZION 	 0.979805
 PNR 	 ZTS 	 1.182279
 PNW 	 PPG 	 1.324745
 PNW 	 PPL 	 0.7073124
 PNW 	 PRGO 	 1.375606
 PNW 	 PRU 	 1.393305
 PNW 	 PSA 	 1.024496
 PNW 	 PSX 	 1.292649
 PNW 	 PVH 	 1.346087
 PNW 	 PWR 	 1.337019
 PNW 	 PX 	 1.268139
 PNW 	 PXD 	 1.363143
 PNW 	 QCOM 	 1.316833
 PNW 	 R 	 1.333168
 PNW 	 RAI 	 1.240175
 PNW 	 RCL 	 1.334064
 PNW 	 REG 	 0.9556046
 PNW 	 REGN 	 1.347298
 PNW 	 RF 	 1.451935
 PNW 	 RHI 	 1.313291
 PNW 	 RHT 	 1.324564
 PNW 	 RIG 	 1.406076
 PNW 	 RJF 	 1.417614
 PNW 	 RL 	 1.330257
 PNW 	 ROK 	 1.289472
 PNW 	 ROP 	 1.239971
 PNW 	 ROST 	 1.287308
 PNW 	 RRC 	 1.377248
 PNW 	 RSG 	 1.090625
 PNW 	 RTN 	 1.197469
 PNW 	 SBUX 	 1.321404
 PNW 	 SCG 	 0.5661127
 PNW 	 SCHW 	 1.441666
 PNW 	 SEE 	 1.229834
 PNW 	 SHW 	 1.287864
 PNW 	 SIG 	 1.369103
 PNW 	 SJM 	 1.088221
 PNW 	 SLB 	 1.322429
 PNW 	 SLG 	 1.103756
 PNW 	 SNA 	 1.272089
 PNW 	 SNI 	 1.338251
 PNW 	 SNPS 	 1.251966
 PNW 	 SO 	 0.6218312
 PNW 	 SPG 	 0.9983654
 PNW 	 SPGI 	 1.280776
 PNW 	 SPLS 	 1.362854
 PNW 	 SRCL 	 1.289651
 PNW 	 SRE 	 0.7486872
 PNW 	 STI 	 1.411297
 PNW 	 STT 	 1.376336
 PNW 	 STX 	 1.369749
 PNW 	 STZ 	 1.154573
 PNW 	 SWK 	 1.252238
 PNW 	 SWKS 	 1.345218
 PNW 	 SYK 	 1.132109
 PNW 	 SYMC 	 1.299377
 PNW 	 SYY 	 1.168901
 PNW 	 T 	 1.105163
 PNW 	 TAP 	 1.183353
 PNW 	 TDC 	 1.395421
 PNW 	 TDG 	 1.298625
 PNW 	 TEL 	 1.281358
 PNW 	 TGNA 	 1.309852
 PNW 	 TGT 	 1.287983
 PNW 	 TIF 	 1.333033
 PNW 	 TJX 	 1.245988
 PNW 	 TMK 	 1.32264
 PNW 	 TMO 	 1.231621
 PNW 	 TRIP 	 1.354226
 PNW 	 TROW 	 1.283814
 PNW 	 TRV 	 1.121661
 PNW 	 TSCO 	 1.309955
 PNW 	 TSN 	 1.247919
 PNW 	 TSO 	 1.322661
 PNW 	 TSS 	 1.281309
 PNW 	 TWX 	 1.300317
 PNW 	 TXN 	 1.26164
 PNW 	 TXT 	 1.297521
 PNW 	 UAA 	 1.40093
 PNW 	 UAL 	 1.365849
 PNW 	 UDR 	 1.053457
 PNW 	 UHS 	 1.316178
 PNW 	 ULTA 	 1.314965
 PNW 	 UNH 	 1.225602
 PNW 	 UNM 	 1.427485
 PNW 	 UNP 	 1.331811
 PNW 	 UPS 	 1.205275
 PNW 	 URI 	 1.380372
 PNW 	 USB 	 1.331813
 PNW 	 UTX 	 1.194428
 PNW 	 V 	 1.336397
 PNW 	 VAR 	 1.254782
 PNW 	 VFC 	 1.28524
 PNW 	 VIAB 	 1.382899
 PNW 	 VLO 	 1.315171
 PNW 	 VMC 	 1.313757
 PNW 	 VNO 	 1.056672
 PNW 	 VRSK 	 1.253198
 PNW 	 VRSN 	 1.352037
 PNW 	 VRTX 	 1.369931
 PNW 	 VTR 	 0.9878192
 PNW 	 VZ 	 1.091586
 PNW 	 WAT 	 1.263094
 PNW 	 WBA 	 1.207377
 PNW 	 WDC 	 1.365889
 PNW 	 WEC 	 0.5691176
 PNW 	 WFC 	 1.350868
 PNW 	 WFM 	 1.386466
 PNW 	 WHR 	 1.263991
 PNW 	 WM 	 1.100294
 PNW 	 WMB 	 1.335242
 PNW 	 WMT 	 1.180224
 PNW 	 WU 	 1.298869
 PNW 	 WY 	 1.16512
 PNW 	 WYN 	 1.30017
 PNW 	 WYNN 	 1.3733
 PNW 	 XEC 	 1.351427
 PNW 	 XEL 	 0.5032016
 PNW 	 XL 	 1.254531
 PNW 	 XLNX 	 1.281081
 PNW 	 XOM 	 1.227142
 PNW 	 XRAY 	 1.230988
 PNW 	 XRX 	 1.293454
 PNW 	 XYL 	 1.267285
 PNW 	 YHOO 	 1.351477
 PNW 	 YUM 	 1.276908
 PNW 	 ZBH 	 1.271988
 PNW 	 ZION 	 1.459752
 PNW 	 ZTS 	 1.331397
 PPG 	 PPL 	 1.293988
 PPG 	 PRGO 	 1.328324
 PPG 	 PRU 	 1.205516
 PPG 	 PSA 	 1.303981
 PPG 	 PSX 	 1.2606
 PPG 	 PVH 	 1.270103
 PPG 	 PWR 	 1.280735
 PPG 	 PX 	 1.131571
 PPG 	 PXD 	 1.285432
 PPG 	 QCOM 	 1.297027
 PPG 	 R 	 1.225115
 PPG 	 RAI 	 1.350779
 PPG 	 RCL 	 1.264596
 PPG 	 REG 	 1.284837
 PPG 	 REGN 	 1.320527
 PPG 	 RF 	 1.231054
 PPG 	 RHI 	 1.240078
 PPG 	 RHT 	 1.272856
 PPG 	 RIG 	 1.312167
 PPG 	 RJF 	 1.222696
 PPG 	 RL 	 1.301625
 PPG 	 ROK 	 1.192212
 PPG 	 ROP 	 1.20722
 PPG 	 ROST 	 1.362127
 PPG 	 RRC 	 1.324932
 PPG 	 RSG 	 1.26905
 PPG 	 RTN 	 1.267324
 PPG 	 SBUX 	 1.360798
 PPG 	 SCG 	 1.337629
 PPG 	 SCHW 	 1.213587
 PPG 	 SEE 	 1.195903
 PPG 	 SHW 	 1.178965
 PPG 	 SIG 	 1.297507
 PPG 	 SJM 	 1.292968
 PPG 	 SLB 	 1.260853
 PPG 	 SLG 	 1.252037
 PPG 	 SNA 	 1.206487
 PPG 	 SNI 	 1.30278
 PPG 	 SNPS 	 1.222179
 PPG 	 SO 	 1.340328
 PPG 	 SPG 	 1.295101
 PPG 	 SPGI 	 1.218114
 PPG 	 SPLS 	 1.292021
 PPG 	 SRCL 	 1.302833
 PPG 	 SRE 	 1.308792
 PPG 	 STI 	 1.228745
 PPG 	 STT 	 1.204975
 PPG 	 STX 	 1.296133
 PPG 	 STZ 	 1.221733
 PPG 	 SWK 	 1.203347
 PPG 	 SWKS 	 1.263564
 PPG 	 SYK 	 1.218604
 PPG 	 SYMC 	 1.292733
 PPG 	 SYY 	 1.294987
 PPG 	 T 	 1.273522
 PPG 	 TAP 	 1.260619
 PPG 	 TDC 	 1.247355
 PPG 	 TDG 	 1.295592
 PPG 	 TEL 	 1.177357
 PPG 	 TGNA 	 1.257557
 PPG 	 TGT 	 1.344024
 PPG 	 TIF 	 1.266446
 PPG 	 TJX 	 1.270066
 PPG 	 TMK 	 1.297306
 PPG 	 TMO 	 1.220333
 PPG 	 TRIP 	 1.303473
 PPG 	 TROW 	 1.216197
 PPG 	 TRV 	 1.232271
 PPG 	 TSCO 	 1.295925
 PPG 	 TSN 	 1.325973
 PPG 	 TSO 	 1.29587
 PPG 	 TSS 	 1.237169
 PPG 	 TWX 	 1.287636
 PPG 	 TXN 	 1.228653
 PPG 	 TXT 	 1.211303
 PPG 	 UAA 	 1.343831
 PPG 	 UAL 	 1.27118
 PPG 	 UDR 	 1.305082
 PPG 	 UHS 	 1.309579
 PPG 	 ULTA 	 1.312406
 PPG 	 UNH 	 1.272134
 PPG 	 UNM 	 1.219993
 PPG 	 UNP 	 1.327026
 PPG 	 UPS 	 1.232353
 PPG 	 URI 	 1.257142
 PPG 	 USB 	 1.192427
 PPG 	 UTX 	 1.163019
 PPG 	 V 	 1.352879
 PPG 	 VAR 	 1.255981
 PPG 	 VFC 	 1.253369
 PPG 	 VIAB 	 1.30163
 PPG 	 VLO 	 1.28388
 PPG 	 VMC 	 1.211137
 PPG 	 VNO 	 1.264806
 PPG 	 VRSK 	 1.257023
 PPG 	 VRSN 	 1.241979
 PPG 	 VRTX 	 1.301957
 PPG 	 VTR 	 1.337294
 PPG 	 VZ 	 1.277163
 PPG 	 WAT 	 1.239981
 PPG 	 WBA 	 1.27568
 PPG 	 WDC 	 1.262253
 PPG 	 WEC 	 1.343566
 PPG 	 WFC 	 1.231208
 PPG 	 WFM 	 1.349249
 PPG 	 WHR 	 1.223475
 PPG 	 WM 	 1.243396
 PPG 	 WMB 	 1.312163
 PPG 	 WMT 	 1.308894
 PPG 	 WU 	 1.216455
 PPG 	 WY 	 1.240238
 PPG 	 WYN 	 1.242467
 PPG 	 WYNN 	 1.31792
 PPG 	 XEC 	 1.276935
 PPG 	 XEL 	 1.329176
 PPG 	 XL 	 1.25557
 PPG 	 XLNX 	 1.256748
 PPG 	 XOM 	 1.255662
 PPG 	 XRAY 	 1.235604
 PPG 	 XRX 	 1.253503
 PPG 	 XYL 	 1.196673
 PPG 	 YHOO 	 1.290544
 PPG 	 YUM 	 1.297246
 PPG 	 ZBH 	 1.270084
 PPG 	 ZION 	 1.249495
 PPG 	 ZTS 	 1.301931
 PPL 	 PRGO 	 1.352088
 PPL 	 PRU 	 1.311055
 PPL 	 PSA 	 1.083695
 PPL 	 PSX 	 1.203156
 PPL 	 PVH 	 1.311846
 PPL 	 PWR 	 1.313594
 PPL 	 PX 	 1.189619
 PPL 	 PXD 	 1.298932
 PPL 	 QCOM 	 1.2734
 PPL 	 R 	 1.265749
 PPL 	 RAI 	 1.241127
 PPL 	 RCL 	 1.283926
 PPL 	 REG 	 1.020913
 PPL 	 REGN 	 1.32453
 PPL 	 RF 	 1.369803
 PPL 	 RHI 	 1.251518
 PPL 	 RHT 	 1.264628
 PPL 	 RIG 	 1.340186
 PPL 	 RJF 	 1.345769
 PPL 	 RL 	 1.313866
 PPL 	 ROK 	 1.222807
 PPL 	 ROP 	 1.190349
 PPL 	 ROST 	 1.313953
 PPL 	 RRC 	 1.319496
 PPL 	 RSG 	 1.086534
 PPL 	 RTN 	 1.228024
 PPL 	 SBUX 	 1.302918
 PPL 	 SCG 	 0.7121463
 PPL 	 SCHW 	 1.374825
 PPL 	 SEE 	 1.207191
 PPL 	 SHW 	 1.268337
 PPL 	 SIG 	 1.333888
 PPL 	 SJM 	 1.100331
 PPL 	 SLB 	 1.239039
 PPL 	 SLG 	 1.098984
